,ID,Count
204,18492,467.81191469396975
205,18493,413.7431672671857
206,18494,442.39223343780895
207,18495,436.804459540171
208,18496,425.6557116197041
209,18497,435.5716652989654
210,18498,446.29161522249126
211,18499,473.56048784046044
212,18500,455.07527419107987
213,18501,424.76461578231044
214,18502,426.3056085838173
215,18503,416.22885565570346
216,18504,379.6865968897475
217,18505,303.00976850164886
218,18506,256.43959342820136
219,18507,211.88687450470474
220,18508,178.34582259364893
221,18509,159.64892964544202
222,18510,171.6659510603669
223,18511,199.08716107173893
224,18512,229.2612878362214
225,18513,296.25567617355273
226,18514,420.5012866925995
227,18515,466.18081222827607
228,18516,471.11986875591515
229,18517,416.66879474219127
230,18518,445.52044188998366
231,18519,439.89315617406714
232,18520,428.66557412216684
233,18521,438.6516446971742
234,18522,449.4473966701553
235,18523,476.9090907514262
236,18524,458.2931659430163
237,18525,427.76817723941224
238,18526,429.32006658552825
239,18527,419.1720597309263
240,18528,382.3525549690879
241,18529,305.1373425247335
242,18530,258.2401763604486
243,18531,213.37463185410638
244,18532,179.5980724506493
245,18533,160.76989982804213
246,18534,172.8712983992669
247,18535,200.48504561625518
248,18536,230.87103910896505
249,18537,298.33582653944694
250,18538,423.4538238951616
251,18539,469.45408685259565
252,18540,474.4278228178605
253,18541,419.5944222171968
254,18542,448.64865034215825
255,18543,442.98185280796326
256,18544,431.67543662462947
257,18545,441.7316240953829
258,18546,452.6031781178192
259,18547,480.25769366239194
260,18548,461.51105769495257
261,18549,430.7717386965138
262,18550,432.33452458723906
263,18551,422.1152638061493
264,18552,385.0185130484284
265,18553,307.2649165478182
266,18554,260.0407592926957
267,18555,214.86238920350803
268,18556,180.85032230764975
269,18557,161.8908700106423
270,18558,174.0766457381669
271,18559,201.88293016077148
272,18560,232.4807903817087
273,18561,300.4159769053412
274,18562,426.4063610977238
275,18563,472.7273614769153
276,18564,477.7357768798058
277,18565,422.5200496922023
278,18566,451.77685879433295
279,18567,446.0705494418594
280,18568,434.68529912709215
281,18569,444.81160349359175
282,18570,455.7589595654832
283,18571,483.6062965733576
284,18572,464.7289494468889
285,18573,433.77530015361555
286,18574,435.34898258895
287,18575,425.0584678813723
288,18576,387.6844711277689
289,18577,309.3924905709029
290,18578,261.84134222494293
291,18579,216.35014655290965
292,18580,182.10257216465018
293,18581,163.01184019324245
294,18582,175.2819930770669
295,18583,203.28081470528775
296,18584,234.09054165445235
297,18585,302.4961272712355
298,18586,429.35889830028594
299,18587,476.00063610123493
300,18588,481.0437309417513
301,18589,425.4456771672078
302,18590,454.9050672465076
303,18591,449.15924607575545
304,18592,437.6951616295548
305,18593,447.89158289180045
306,18594,458.91474101314725
307,18595,486.9548994843234
308,18596,467.9468411988253
309,18597,436.7788616107173
310,18598,438.3634405906609
311,18599,428.00167195659526
312,18600,390.3504292071093
313,18601,311.5200645939876
314,18602,263.6419251571901
315,18603,217.83790390231127
316,18604,183.35482202165056
317,18605,164.13281037584252
318,18606,176.48734041596686
319,18607,204.678699249804
320,18608,235.70029292719596
321,18609,304.5762776371297
322,18610,432.31143550284804
323,18611,479.2739107255545
324,18612,484.35168500369656
325,18613,428.3713046422134
326,18614,458.0332756986822
327,18615,452.2479427096515
328,18616,440.7050241320174
329,18617,450.97156229000916
330,18618,462.07052246081116
331,18619,490.3035023952891
332,18620,471.1647329507616
333,18621,439.78242306781885
334,18622,441.3778985923717
335,18623,430.94487603181824
336,18624,393.0163872864497
337,18625,313.6476386170723
338,18626,265.4425080894373
339,18627,219.32566125171292
340,18628,184.607071878651
341,18629,165.25378055844268
342,18630,177.69268775486685
343,18631,206.0765837943203
344,18632,237.31004419993963
345,18633,306.65642800302396
346,18634,435.26397270541014
347,18635,482.54718534987404
348,18636,487.65963906564195
349,18637,431.29693211721883
350,18638,461.16148415085684
351,18639,455.33663934354763
352,18640,443.7148866344801
353,18641,454.0515416882179
354,18642,465.22630390847513
355,18643,493.6521053062548
356,18644,474.38262470269797
357,18645,442.7859845249206
358,18646,444.3923565940827
359,18647,433.8880801070412
360,18648,395.6823453657902
361,18649,315.77521264015695
362,18650,267.2430910216845
363,18651,220.81341860111456
364,18652,185.8593217356514
365,18653,166.37475074104282
366,18654,178.89803509376685
367,18655,207.47446833883657
368,18656,238.9197954726833
369,18657,308.73657836891823
370,18658,438.2165099079723
371,18659,485.8204599741937
372,18660,490.9675931275873
373,18661,434.22255959222446
374,18662,464.28969260303154
375,18663,458.4253359774438
376,18664,446.7247491369428
377,18665,457.1315210864267
378,18666,468.38208535613916
379,18667,497.00070821722056
380,18668,477.6005164546344
381,18669,445.78954598202233
382,18670,447.40681459579355
383,18671,436.8312841822642
384,18672,398.3483034451307
385,18673,317.9027866632417
386,18674,269.0436739539317
387,18675,222.3011759505162
388,18676,187.11157159265184
389,18677,167.49572092364298
390,18678,180.10338243266682
391,18679,208.87235288335285
392,18680,240.5295467454269
393,18681,310.8167287348125
394,18682,441.1690471105345
395,18683,489.0937345985133
396,18684,494.27554718953263
397,18685,437.14818706722997
398,18686,467.41790105520624
399,18687,461.51403261134
400,18688,449.73461163940544
401,18689,460.2115004846355
402,18690,471.5378668038032
403,18691,500.34931112818634
404,18692,480.8184082065708
405,18693,448.7931074391241
406,18694,450.4212725975045
407,18695,439.77448825748723
408,18696,401.0142615244712
409,18697,320.0303606863264
410,18698,270.84425688617887
411,18699,223.78893329991783
412,18700,188.36382144965225
413,18701,168.6166911062431
414,18702,181.30872977156685
415,18703,210.27023742786918
416,18704,242.1392980181706
417,18705,312.8968791007068
418,18706,444.1215843130967
419,18707,492.36700922283285
420,18708,497.5835012514781
421,18709,440.0738145422356
422,18710,470.5461095073809
423,18711,464.602729245236
424,18712,452.7444741418682
425,18713,463.2914798828443
426,18714,474.6936482514672
427,18715,503.697914039152
428,18716,484.03629995850713
429,18717,451.7966688962258
430,18718,453.43573059921533
431,18719,442.71769233271016
432,18720,403.6802196038116
433,18721,322.15793470941105
434,18722,272.6448398184261
435,18723,225.27669064931945
436,18724,189.61607130665266
437,18725,169.73766128884324
438,18726,182.51407711046681
439,18727,211.6681219723854
440,18728,243.74904929091423
441,18729,314.97702946660104
442,18730,447.0741215156588
443,18731,495.64028384715243
444,18732,500.89145531342336
445,18733,442.99944201724105
446,18734,473.6743179595555
447,18735,467.6914258791321
448,18736,455.7543366443308
449,18737,466.371459281053
450,18738,477.8494296991312
451,18739,507.04651695011773
452,18740,487.2541917104435
453,18741,454.80023035332744
454,18742,456.45018860092614
455,18743,445.66089640793314
456,18744,406.3461776831521
457,18745,324.2855087324957
458,18746,274.4454227506733
459,18747,226.7644479987211
460,18748,190.86832116365304
461,18749,170.85863147144337
462,18750,183.7194244493668
463,18751,213.06600651690167
464,18752,245.35880056365787
465,18753,317.0571798324953
466,18754,450.026658718221
467,18755,498.9135584714721
468,18756,504.19940937536876
469,18757,445.9250694922466
470,18758,476.8025264117301
471,18759,470.78012251302823
472,18760,458.7641991467935
473,18761,469.45143867926174
474,18762,481.0052111467951
475,18763,510.3951198610835
476,18764,490.4720834623799
477,18765,457.8037918104292
478,18766,459.4646466026371
479,18767,448.6041004831561
480,18768,409.0121357624926
481,18769,326.4130827555805
482,18770,276.24600568292044
483,18771,228.25220534812274
484,18772,192.1205710206535
485,18773,171.9796016540435
486,18774,184.9247717882668
487,18775,214.463891061418
488,18776,246.9685518364015
489,18777,319.1373301983896
490,18778,452.9791959207831
491,18779,502.1868330957917
492,18780,507.50736343731415
493,18781,448.8506969672522
494,18782,479.93073486390483
495,18783,473.86881914692435
496,18784,461.77406164925617
497,18785,472.5314180774705
498,18786,484.1609925944591
499,18787,513.7437227720492
500,18788,493.6899752143163
501,18789,460.80735326753086
502,18790,462.479104604348
503,18791,451.5473045583791
504,18792,411.67809384183306
505,18793,328.54065677866515
506,18794,278.0465886151676
507,18795,229.73996269752433
508,18796,193.37282087765385
509,18797,173.1005718366436
510,18798,186.13011912716678
511,18799,215.8617756059342
512,18800,248.57830310914514
513,18801,321.21748056428385
514,18802,455.9317331233452
515,18803,505.4601077201112
516,18804,510.81531749925944
517,18805,451.77632444225765
518,18806,483.0589433160794
519,18807,476.9575157808205
520,18808,464.7839241517188
521,18809,475.61139747567927
522,18810,487.31677404212303
523,18811,517.0923256830149
524,18812,496.9078669662525
525,18813,463.8109147246325
526,18814,465.49356260605884
527,18815,454.490508633602
528,18816,414.34405192117356
529,18817,330.6682308017498
530,18818,279.8471715474148
531,18819,231.227720046926
532,18820,194.62507073465432
533,18821,174.22154201924377
534,18822,187.33546646606678
535,18823,217.2596601504505
536,18824,250.18805438188883
537,18825,323.2976309301781
538,18826,458.8842703259073
539,18827,508.7333823444308
540,18828,514.1232715612049
541,18829,454.7019519172633
542,18830,486.1871517682541
543,18831,480.0462124147166
544,18832,467.7937866541814
545,18833,478.69137687388803
546,18834,490.47255548978706
547,18835,520.4409285939807
548,18836,500.12575871818893
549,18837,466.8144761817343
550,18838,468.50802060776977
551,18839,457.43371270882506
552,18840,417.01001000051394
553,18841,332.7958048248345
554,18842,281.647754479662
555,18843,232.71547739632763
556,18844,195.87732059165472
557,18845,175.3425122018439
558,18846,188.54081380496677
559,18847,218.65754469496682
560,18848,251.79780565463244
561,18849,325.3777812960724
562,18850,461.83680752846954
563,18851,512.0066569687505
564,18852,517.4312256231502
565,18853,457.6275793922688
566,18854,489.3153602204287
567,18855,483.13490904861266
568,18856,470.80364915664416
569,18857,481.7713562720968
570,18858,493.6283369374511
571,18859,523.7895315049464
572,18860,503.34365047012534
573,18861,469.818037638836
574,18862,471.5224786094807
575,18863,460.37691678404803
576,18864,419.67596807985444
577,18865,334.92337884791925
578,18866,283.4483374119092
579,18867,234.20323474572928
580,18868,197.12957044865513
581,18869,176.46348238444403
582,18870,189.74616114386674
583,18871,220.05542923948306
584,18872,253.4075569273761
585,18873,327.45793166196665
586,18874,464.78934473103175
587,18875,515.2799315930702
588,18876,520.7391796850957
589,18877,460.5532068672744
590,18878,492.44356867260336
591,18879,486.22360568250883
592,18880,473.8135116591069
593,18881,484.85133567030556
594,18882,496.7841183851151
595,18883,527.1381344159122
596,18884,506.5615422220617
597,18885,472.8215990959377
598,18886,474.5369366111916
599,18887,463.320120859271
600,18888,422.34192615919494
601,18889,337.0509528710039
602,18890,285.24892034415643
603,18891,235.69099209513092
604,18892,198.3818203056556
605,18893,177.5844525670442
606,18894,190.95150848276677
607,18895,221.45331378399936
608,18896,255.01730820011977
609,18897,329.5380820278609
610,18898,467.7418819335939
611,18899,518.5532062173896
612,18900,524.047133747041
613,18901,463.4788343422799
614,18902,495.571777124778
615,18903,489.31230231640495
616,18904,476.8233741615696
617,18905,487.9313150685143
618,18906,499.9398998327791
619,18907,530.4867373268779
620,18908,509.77943397399804
621,18909,475.8251605530394
622,18910,477.5513946129025
623,18911,466.26332493449405
624,18912,425.0078842385353
625,18913,339.1785268940886
626,18914,287.0495032764036
627,18915,237.1787494445325
628,18916,199.63407016265595
629,18917,178.7054227496443
630,18918,192.15685582166674
631,18919,222.85119832851564
632,18920,256.6270594728634
633,18921,331.6182323937552
634,18922,470.694419136156
635,18923,521.8264808417092
636,18924,527.3550878089862
637,18925,466.40446181728544
638,18926,498.6999855769526
639,18927,492.400998950301
640,18928,479.8332366640322
641,18929,491.0112944667231
642,18930,503.09568128044305
643,18931,533.8353402378436
644,18932,512.9973257259344
645,18933,478.82872201014106
646,18934,480.5658526146134
647,18935,469.206529009717
648,18936,427.6738423178758
649,18937,341.3061009171733
650,18938,288.8500862086508
651,18939,238.6665067939342
652,18940,200.88632001965635
653,18941,179.82639293224443
654,18942,193.3622031605667
655,18943,224.24908287303188
656,18944,258.23681074560704
657,18945,333.69838275964946
658,18946,473.64695633871816
659,18947,525.0997554660289
660,18948,530.6630418709317
661,18949,469.330089292291
662,18950,501.8281940291273
663,18951,495.4896955841972
664,18952,482.8430991664948
665,18953,494.09127386493185
666,18954,506.2514627281071
667,18955,537.1839431488094
668,18956,516.2152174778709
669,18957,481.83228346724275
670,18958,483.58031061632425
671,18959,472.1497330849399
672,18960,430.3398003972163
673,18961,343.433674940258
674,18962,290.650669140898
675,18963,240.1542641433358
676,18964,202.1385698766568
677,18965,180.9473631148446
678,18966,194.56755049946673
679,18967,225.64696741754818
680,18968,259.8465620183507
681,18969,335.77853312554373
682,18970,476.59949354128025
683,18971,528.3730300903485
684,18972,533.970995932877
685,18973,472.2557167672966
686,18974,504.956402481302
687,18975,498.5783922180932
688,18976,485.8529616689575
689,18977,497.1712532631406
690,18978,509.4072441757711
691,18979,540.5325460597751
692,18980,519.4331092298072
693,18981,484.8358449243444
694,18982,486.5947686180351
695,18983,475.09293716016293
696,18984,433.00575847655676
697,18985,345.5612489633427
698,18986,292.45125207314516
699,18987,241.64202149273743
700,18988,203.39081973365717
701,18989,182.0683332974447
702,18990,195.7728978383667
703,18991,227.04485196206446
704,18992,261.4563132910943
705,18993,337.85868349143794
706,18994,479.55203074384235
707,18995,531.646304714668
708,18996,537.2789499948224
709,18997,475.1813442423021
710,18998,508.0846109334766
711,18999,501.6670888519893
712,19000,488.86282417142013
713,19001,500.25123266134926
714,19002,512.563025623435
715,19003,543.8811489707408
716,19004,522.6510009817434
717,19005,487.83940638144617
718,19006,489.609226619746
719,19007,478.0361412353858
720,19008,435.67171655589726
721,19009,347.68882298642734
722,19010,294.2518350053923
723,19011,243.12977884213905
724,19012,204.6430695906576
725,19013,183.18930348004486
726,19014,196.9782451772667
727,19015,228.4427365065807
728,19016,263.0660645638379
729,19017,339.9388338573322
730,19018,482.50456794640456
731,19019,534.9195793389877
732,19020,540.5869040567677
733,19021,478.1069717173076
734,19022,511.21281938565124
735,19023,504.75578548588544
736,19024,491.87268667388287
737,19025,503.3312120595581
738,19026,515.7188070710989
739,19027,547.2297518817065
740,19028,525.8688927336799
741,19029,490.8429678385479
742,19030,492.62368462145685
743,19031,480.97934531060884
744,19032,438.33767463523776
745,19033,349.81639700951206
746,19034,296.0524179376395
747,19035,244.6175361915407
748,19036,205.89531944765804
749,19037,184.310273662645
750,19038,198.18359251616667
751,19039,229.840621051097
752,19040,264.67581583658165
753,19041,342.0189842232265
754,19042,485.4571051489668
755,19043,538.1928539633072
756,19044,543.8948581187132
757,19045,481.0325991923132
758,19046,514.3410278378259
759,19047,507.84448211978156
760,19048,494.8825491763455
761,19049,506.4111914577669
762,19050,518.874588518763
763,19051,550.5783547926723
764,19052,529.0867844856162
765,19053,493.8465292956496
766,19054,495.6381426231678
767,19055,483.92254938583187
768,19056,441.0036327145782
769,19057,351.9439710325968
770,19058,297.8530008698867
771,19059,246.10529354094237
772,19060,207.14756930465842
773,19061,185.43124384524515
774,19062,199.38893985506667
775,19063,231.23850559561328
776,19064,266.28556710932526
777,19065,344.0991345891208
778,19066,488.40964235152893
779,19067,541.4661285876268
780,19068,547.2028121806586
781,19069,483.95822666731874
782,19070,517.4692362900006
783,19071,510.93317875367774
784,19072,497.89241167880823
785,19073,509.49117085597567
786,19074,522.030369966427
787,19075,553.9269577036381
788,19076,532.3046762375526
789,19077,496.85009075275127
790,19078,498.6526006248787
791,19079,486.86575346105485
792,19080,443.6695907939187
793,19081,354.07154505568144
794,19082,299.65358380213394
795,19083,247.593050890344
796,19084,208.39981916165888
797,19085,186.55221402784528
798,19086,200.5942871939667
799,19087,232.63639014012955
800,19088,267.8953183820689
801,19089,346.1792849550151
802,19090,491.3621795540911
803,19091,544.7394032119464
804,19092,550.510766242604
805,19093,486.88385414232425
806,19094,520.5974447421753
807,19095,514.0218753875738
808,19096,500.9022741812709
809,19097,512.5711502541844
810,19098,525.186151414091
811,19099,557.2755606146038
812,19100,535.5225679894891
813,19101,499.853652209853
814,19102,501.66705862658966
815,19103,489.80895753627783
816,19104,446.3355488732591
817,19105,356.1991190787661
818,19106,301.4541667343811
819,19107,249.0808082397456
820,19108,209.65206901865923
821,19109,187.67318421044538
822,19110,201.79963453286666
823,19111,234.03427468464582
824,19112,269.50506965481253
825,19113,348.2594353209093
826,19114,494.3147167566532
827,19115,548.012677836266
828,19116,553.8187203045493
829,19117,489.8094816173298
830,19118,523.7256531943499
831,19119,517.1105720214698
832,19120,503.91213668373354
833,19121,515.6511296523931
834,19122,528.3419328617549
835,19123,560.6241635255694
836,19124,538.7404597414253
837,19125,502.85721366695464
838,19126,504.68151662830047
839,19127,492.7521616115008
840,19128,449.0015069525996
841,19129,358.3266931018508
842,19130,303.2547496666283
843,19131,250.56856558914723
844,19132,210.9043188756597
845,19133,188.79415439304552
846,19134,203.00498187176663
847,19135,235.4321592291621
848,19136,271.11482092755625
849,19137,350.33958568680356
850,19138,497.2672539592154
851,19139,551.2859524605856
852,19140,557.1266743664946
853,19141,492.7351090923353
854,19142,526.8538616465246
855,19143,520.199268655366
856,19144,506.9219991861962
857,19145,518.7311090506018
858,19146,531.497714309419
859,19147,563.9727664365353
860,19148,541.9583514933616
861,19149,505.8607751240563
862,19150,507.6959746300114
863,19151,495.6953656867238
864,19152,451.6674650319401
865,19153,360.45426712493554
866,19154,305.0553325988755
867,19155,252.05632293854887
868,19156,212.1565687326601
869,19157,189.91512457564568
870,19158,204.21032921066666
871,19159,236.83004377367837
872,19160,272.72457220029986
873,19161,352.41973605269783
874,19162,500.2197911617775
875,19163,554.5592270849053
876,19164,560.43462842844
877,19165,495.6607365673409
878,19166,529.9820700986992
879,19167,523.2879652892622
880,19168,509.93186168865884
881,19169,521.8110884488107
882,19170,534.653495757083
883,19171,567.3213693475009
884,19172,545.1762432452981
885,19173,508.86433658115806
886,19174,510.7104326317223
887,19175,498.6385697619467
888,19176,454.33342311128047
889,19177,362.5818411480202
890,19178,306.85591553112266
891,19179,253.54408028795052
892,19180,213.4088185896605
893,19181,191.03609475824578
894,19182,205.41567654956663
895,19183,238.22792831819464
896,19184,274.33432347304347
897,19185,354.49988641859204
898,19186,503.1723283643396
899,19187,557.8325017092247
900,19188,563.7425824903853
901,19189,498.58636404234636
902,19190,533.1102785508738
903,19191,526.3766619231583
904,19192,512.9417241911215
905,19193,524.8910678470194
906,19194,537.8092772047469
907,19195,570.6699722584666
908,19196,548.3941349972345
909,19197,511.8678980382598
910,19198,513.7248906334331
911,19199,501.58177383716964
912,19200,456.99938119062097
913,19201,364.7094151711049
914,19202,308.65649846336987
915,19203,255.0318376373521
916,19204,214.66106844666092
917,19205,192.15706494084594
918,19206,206.62102388846662
919,19207,239.62581286271092
920,19208,275.94407474578713
921,19209,356.5800367844863
922,19210,506.1248655669018
923,19211,561.1057763335443
924,19212,567.0505365523306
925,19213,501.51199151735193
926,19214,536.2384870030485
927,19215,529.4653585570544
928,19216,515.9515866935842
929,19217,527.9710472452282
930,19218,540.9650586524109
931,19219,574.0185751694324
932,19220,551.6120267491708
933,19221,514.8714594953615
934,19222,516.7393486351441
935,19223,504.5249779123926
936,19224,459.66533926996146
937,19225,366.8369891941896
938,19226,310.457081395617
939,19227,256.51959498675376
940,19228,215.91331830366133
941,19229,193.2780351234461
942,19230,207.8263712273666
943,19231,241.0236974072272
944,19232,277.5538260185308
945,19233,358.66018715038064
946,19234,509.07740276946396
947,19235,564.379050957864
948,19236,570.3584906142761
949,19237,504.4376189923575
950,19238,539.3666954552232
951,19239,532.5540551909504
952,19240,518.9614491960469
953,19241,531.0510266434369
954,19242,544.1208401000749
955,19243,577.3671780803982
956,19244,554.8299185011072
957,19245,517.8750209524632
958,19246,519.753806636855
959,19247,507.46818198761565
960,19248,462.33129734930196
961,19249,368.9645632172743
962,19250,312.2576643278643
963,19251,258.0073523361554
964,19252,217.1655681606618
965,19253,194.3990053060462
966,19254,209.0317185662666
967,19255,242.42158195174346
968,19256,279.16357729127446
969,19257,360.7403375162749
970,19258,512.0299399720261
971,19259,567.6523255821837
972,19260,573.6664446762214
973,19261,507.36324646736307
974,19262,542.4949039073979
975,19263,535.6427518248465
976,19264,521.9713116985097
977,19265,534.1310060416457
978,19266,547.276621547739
979,19267,580.7157809913639
980,19268,558.0478102530435
981,19269,520.8785824095648
982,19270,522.7682646385658
983,19271,510.4113860628387
984,19272,464.9972554286424
985,19273,371.09213724035897
986,19274,314.05824726011144
987,19275,259.49510968555705
988,19276,218.41781801766217
989,19277,195.51997548864637
990,19278,210.23706590516662
991,19279,243.81946649625976
992,19280,280.77332856401813
993,19281,362.8204878821692
994,19282,514.9824771745883
995,19283,570.9256002065032
996,19284,576.9743987381669
997,19285,510.28887394236864
998,19286,545.6231123595725
999,19287,538.7314484587428
1000,19288,524.9811742009722
1001,19289,537.2109854398544
1002,19290,550.4324029954029
1003,19291,584.0643839023296
1004,19292,561.26570200498
1005,19293,523.8821438666666
1006,19294,525.7827226402767
1007,19295,513.3545901380617
1008,19296,467.66321350798285
1009,19297,373.2197112634437
1010,19298,315.85883019235865
1011,19299,260.9828670349587
1012,19300,219.6700678746626
1013,19301,196.64094567124647
1014,19302,211.44241324406659
1015,19303,245.217351040776
1016,19304,282.38307983676174
1017,19305,364.9006382480634
1018,19306,517.9350143771504
1019,19307,574.1988748308228
1020,19308,580.2823528001122
1021,19309,513.2145014173741
1022,19310,548.7513208117471
1023,19311,541.8201450926388
1024,19312,527.9910367034349
1025,19313,540.2909648380632
1026,19314,553.5881844430669
1027,19315,587.4129868132953
1028,19316,564.4835937569162
1029,19317,526.8857053237682
1030,19318,528.7971806419876
1031,19319,516.2977942132845
1032,19320,470.32917158732334
1033,19321,375.34728528652835
1034,19322,317.6594131246058
1035,19323,262.4706243843603
1036,19324,220.922317731663
1037,19325,197.7619158538466
1038,19326,212.6477605829666
1039,19327,246.61523558529228
1040,19328,283.9928311095054
1041,19329,366.98078861395766
1042,19330,520.8875515797126
1043,19331,577.4721494551425
1044,19332,583.5903068620576
1045,19333,516.1401288923797
1046,19334,551.8795292639218
1047,19335,544.908841726535
1048,19336,531.0008992058976
1049,19337,543.370944236272
1050,19338,556.7439658907308
1051,19339,590.7615897242611
1052,19340,567.7014855088526
1053,19341,529.88926678087
1054,19342,531.8116386436985
1055,19343,519.2409982885076
1056,19344,472.99512966666384
1057,19345,377.47485930961307
1058,19346,319.459996056853
1059,19347,263.95838173376194
1060,19348,222.17456758866342
1061,19349,198.88288603644676
1062,19350,213.85310792186658
1063,19351,248.01312012980858
1064,19352,285.602582382249
1065,19353,369.0609389798519
1066,19354,523.8400887822747
1067,19355,580.7454240794619
1068,19356,586.8982609240029
1069,19357,519.0657563673852
1070,19358,555.0077377160965
1071,19359,547.997538360431
1072,19360,534.0107617083603
1073,19361,546.4509236344808
1074,19362,559.899747338395
